PART_REF,STUD_CHECK
65094.dat,1
3626cps3.dat,1
973pf0.dat,0
4865ap06.dat,0
4266d01.dat,0
56476.dat,0
4515.dat,0
11778p02.dat,0
99207.dat,1
22385p115.dat,0
973pgb.dat,0
93606dy8.dat,0
28424p01.dat,0
973p13.dat,0
973p2i.dat,0
973p1r.dat,0
4760c01d04.dat,1
6142275pc01.dat,0
122c07.dat,1
28802.dat,1
4273.dat,0
46103.dat,0
2431dm7.dat,0
6005745a.dat,0
30095.dat,0
3070bp0k.dat,0
4267.dat,0
3664p05.dat,0
2680a.dat,1
41678.dat,0
30081.dat,0
4568123e.dat,0
191815a.dat,0
10351.dat,0
3815pq2.dat,0
66855p05.dat,1
87993.dat,1
195505a.dat,0
973p3m.dat,0
13.dat,1
73200bpbg.dat,0
973p07.dat,0
14137.dat,1
4121723a.dat,0
853.dat,0
54275.dat,0
15466p01.dat,0
3009p18b.dat,1
22385p101.dat,0
27328p03k04.dat,0
57877c01.dat,0
93058.dat,0
3070bph1.dat,0
3816pa2.dat,0
4106329a.dat,0
820673k.dat,0
3816cpa2.dat,0
92240p02.dat,1
72046p01.dat,0
004659a.dat,0
24779.dat,0
4515dx0.dat,0
99249c03.dat,0
88493.dat,1
164585d.dat,0
004159h.dat,0
50946.dat,1
2825.dat,0
3816cp6g.dat,0
4492p01.dat,0
3010py9.dat,1
3010pzc.dat,1
53934p01.dat,1
3816p6g.dat,0
u9210p02c01.dat,0
005048a.dat,0
73200bpn2.dat,0
6285381g.dat,0
33211.dat,0
165395cc02.dat,0
112.dat,0
2686c01.dat,0
15210d02.dat,0
35660.dat,0
57783.dat,1
3857p01.dat,1
3817cpy1.dat,0
6259665d.dat,0
821430c.dat,0
91968c01.dat,0
4345ad02.dat,1
76382px9.dat,0
52031d51.dat,1
16091.dat,0
820670g.dat,0
20461bp02.dat,0
30056.dat,1
3137b.dat,1
2819.dat,1
884.dat,1
14661-f1.dat,0
3817cpdd1.dat,0
87944.dat,1
55816.dat,0
21833-f1.dat,0
815c02.dat,0
890.dat,0
601926.dat,1
648.dat,1
30259p04.dat,0
3010pzt.dat,1
30042.dat,1
3816cp61.dat,0
92198p10c02.dat,1
3010pz5.dat,1
6221655r.dat,0
997c01.dat,1
30380p03.dat,0
822dp01c01.dat,0
3067ap08.dat,1
3816cpdd1.dat,0
49661p02.dat,0
93595p03.dat,0
3245bp04.dat,1
74166.dat,1
32133.dat,0
u588p01c03.dat,0
41862.dat,1
3010pz4.dat,1
6221655s.dat,0
4526562.dat,0
3816cp60.dat,0
30043.dat,1
3010pzu.dat,1
30259p05.dat,0
649.dat,0
3817cpde4.dat,0
85959p01.dat,0
891.dat,0
3680c02.dat,1
55817.dat,1
u588p01c02.dat,0
32132.dat,0
3245bp05.dat,1
93595p02.dat,0
27259.dat,1
2651c02.dat,0
30380p02.dat,0
87566p01.dat,0
3816cpde4.dat,0
820670f.dat,0
30259ad01.dat,0
76764.dat,0
85834.dat,0
328b.dat,0
52031d50.dat,1
35649.dat,0
821430b.dat,0
32126.dat,0
10a.dat,1
62711.dat,0
6259665e.dat,0
12590.dat,0
885.dat,0
30057.dat,1
28618.dat,0
20461bp03.dat,0
675.dat,0
63341.dat,1
4107767.dat,0
3009p70.dat,1
3816p6f.dat,0
69944p01.dat,0
3010pzb.dat,1
3010py8.dat,1
3816cp6f.dat,0
6221655d.dat,0
44567a.dat,1
3817cpy0.dat,0
87568p04.dat,0
4629677f.dat,0
15210d03.dat,0
11055d04.dat,0
740p02.dat,0
6285381f.dat,0
99249c02.dat,0
165395a.dat,0
92240p03.dat,1
3816cpa3.dat,0
820673j.dat,0
3816pa3.dat,0
75174p01.dat,1
3070bph0.dat,0
4865p01.dat,0
50947.dat,0
20461bp0e.dat,0
2944c02.dat,0
193445a.dat,0
37365p01.dat,0
30258d02.dat,0
43085.dat,1
88492.dat,1
96874.dat,1
852.dat,0
22484.dat,0
973p06.dat,0
73200bpbf.dat,0
12.dat,0
973p3l.dat,0
66855p04.dat,1
4568123d.dat,0
10350.dat,0
30080.dat,1
2617.dat,1
41679.dat,0
3664p04.dat,0
4266.dat,0
3070bp0j.dat,0
3070bp30.dat,0
3039p101.dat,1
4500.dat,0
93059.dat,0
27328p03k05.dat,0
43708.dat,1
973pgc.dat,0
22385p114.dat,0
99206.dat,1
94722.dat,0
98372p01.dat,0
3587d02.dat,1
3069p09.dat,0
2431dm6.dat,0
30094.dat,1
32532a.dat,1
122c06.dat,1
40573.dat,1
3070bp1n.dat,0
44079-f1.dat,0
973p1s.dat,0
80031.dat,1
846.dat,0
u9253p01.dat,0
4116859.dat,0
u9238.dat,0
973p2h.dat,0
973p12.dat,0
93606dy9.dat,0
50990.dat,1
u9417c01.dat,0
2881a.dat,0
u9346c01.dat,1
21019bpx1.dat,0
3535.dat,0
2924bc01d01.dat,1
u9210.dat,0
87776.dat,0
3298p74.dat,1
2384p06.dat,0
13665.dat,0
973pf1.dat,0
3626cps2.dat,1
52639.dat,0
88323.dat,0
u9576.dat,0
53527.dat,1
3939p68.dat,1
98130.dat,0
190265b.dat,0
2947bc01.dat,0
4544258i.dat,0
6133216e.dat,0
93065.dat,0
3069p21.dat,0
65130k01.dat,0
3816pm0.dat,0
67696.dat,1
4528.dat,0
3816cpm0.dat,0
14769pm1.dat,0
u9495c02.dat,0
22385p128.dat,0
973pg5.dat,0
59231p40.dat,0
4618c01.dat,1
53533.dat,0
57029bc01.dat,0
43720.dat,1
98642.dat,0
u9204.dat,1
6221655ak.dat,0
973p1d.dat,0
646c.dat,1
s14a.dat,0
92409.dat,0
16709.dat,1
41889.dat,0
3070bp18.dat,0
95831.dat,0
3240bc01.dat,1
30527.dat,0
13786p03.dat,0
30554b.dat,0
18675ps2.dat,0
4518b.dat,0
4066bp12.dat,0
80582.dat,1
6160c03.dat,1
3846d02.dat,0
4066bp1s.dat,0
973prb.dat,0
3192ad01.dat,1
3817bpc4b.dat,0
u9325c01.dat,1
96486.dat,0
3003p05.dat,1
3024ptc1.dat,1
3817cp71.dat,0
20460bp06.dat,0
60476.dat,1
30255.dat,1
6148328bk.dat,0
6148328ap.dat,0
3351ap03.dat,0
4586574b.dat,0
3626cp04.dat,1
62275.dat,0
3003p11.dat,1
22889.dat,1
3004p18.dat,1
4066bp06.dat,0
339.dat,0
11477dym.dat,0
973psf.dat,0
4066bp0w.dat,0
12895p01.dat,0
32324.dat,1
6055874a.dat,0
3816bpc4b.dat,0
4066bp1d.dat,0
6636d50.dat,0
62698-f2.dat,0
92250p06.dat,0
163555bc01.dat,0
973pr4.dat,0
73436.dat,1
35463.dat,0
3816cpx1.dat,0
3817cpaw.dat,0
14769px0.dat,0
73696c04.dat,1
40942.dat,0
196955d.dat,0
67325.dat,0
15396c02.dat,1
317626.dat,1
4760p01c01.dat,1
3817bpc44.dat,0
85947p01.dat,0
73200bpw1.dat,0
35700p01.dat,0
3626cp0b.dat,1
92241p05c01.dat,0
826ap01.dat,1
10908p01.dat,0
3002d02.dat,1
3938.dat,1
6148328ag.dat,0
3678bp31.dat,1
60616bdx0.dat,1
93552p05.dat,0
6551c01.dat,0
3816bpc44.dat,0
15068p0i.dat,0
u9105p02.dat,0
973psq.dat,0
305.dat,0
87079dq2.dat,0
973ps0.dat,0
35477.dat,1
16178p02.dat,0
18603c02p01.dat,1
t1107.dat,0
99010.dat,0
14657-f1.dat,0
2839a.dat,0
2373.dat,1
3678bph1.dat,1
84727.dat,0
14769pte.dat,0
2431dt4.dat,0
3815bp4f.dat,0
3817cp8h.dat,0
2415.dat,1
10152.dat,0
88323c01.dat,0
3037d52.dat,1
47380p01.dat,0
32495.dat,0
65151-f1.dat,0
6142617e.dat,0
6148328p.dat,0
168135d.dat,0
6255869m.dat,0
18836p40.dat,0
4070.dat,1
72634c01.dat,1
2401.dat,1
30296.dat,1
2367.dat,1
3009pt6.dat,1
73090a.dat,1
4716.dat,0
s15.dat,0
t1113.dat,1
3815bpaz.dat,0
30261p01.dat,0
14769ptr.dat,0
92709c04.dat,1
3815bpba.dat,0
4296207e.dat,0
581c02.dat,1
6129.dat,0
96479.dat,0
87574.dat,1
u9012.dat,0
61189ps1.dat,0
3737.dat,0
3815bp40.dat,0
736c02.dat,1
2429.dat,1
11264.dat,0
72514p02.dat,0
4215ap05.dat,1
776p03.dat,0
503c01.dat,1
t1032c02.dat,0
6148328g.dat,0
u9351-f1.dat,0
u9006.dat,0
6142617r.dat,0
20460px1.dat,0
4864ap02.dat,1
236a.dat,0
56891.dat,0
93273.dat,0
813c03-f1.dat,1
3045.dat,1
84637bp02.dat,0
92241p09c01.dat,0
79735.dat,0
53992k02.dat,0
62473.dat,0
572c01.dat,1
259.dat,0
u9109p02.dat,0
25269p06.dat,0
31512p02.dat,0
49295p03.dat,0
54701p01.dat,1
3008p24.dat,1
4650852k.dat,0
48995pt1.dat,0
3068plc.dat,0
30321.dat,0
4150ps7.dat,0
15068dy5.dat,0
30112b.dat,0
163345a.dat,0
242021.dat,1
32250.dat,0
2431p09.dat,0
92198p02c03.dat,1
3039ps2.dat,1
3626ap01.dat,1
21761-f1.dat,0
47326p03.dat,0
3678ad27.dat,1
36036.dat,0
73200p8h.dat,0
30350bpx2.dat,0
32278.dat,0
98285.dat,1
87948-f2.dat,0
265.dat,1
197915e.dat,0
28220.dat,0
u9007p07.dat,0
87544dq0.dat,1
4221407ec01.dat,0
60583a.dat,1
3680.dat,0
92252p03.dat,0
3069bph3.dat,0
49242p01.dat,1
503.dat,1
3009d0m.dat,1
2525p40.dat,0
15068dyc.dat,0
517.dat,0
3960pv3.dat,1
2793c01-f1.dat,0
6934.dat,0
73230.dat,1
486k02.dat,0
76348.dat,0
19467c01.dat,0
971ps5.dat,0
4150psa.dat,0
71427.dat,1
196935b.dat,0
3044a.dat,0
t1098.dat,0
33172.dat,0
271.dat,1
6246a.dat,0
3437pe0.dat,0
192425b.dat,0
u600p02c02.dat,0
4449k02.dat,0
6061.dat,1
u9107p01c02.dat,0
9352.dat,1
t1073.dat,0
90626.dat,0
97149.dat,0
46506.dat,1
2207.dat,0
59426.dat,0
2561.dat,0
49153.dat,0
21700p01.dat,0
73200paw.dat,0
52215.dat,1
30117p6v.dat,1
3622d02.dat,1
6279911i.dat,0
t1094k02p02.dat,0
2528ap3d.dat,0
32123a.dat,0
20461p08.dat,0
973pdgb.dat,0
2575.dat,1
51708.dat,1
4251162.dat,0
92743.dat,0
14718px0.dat,1
60672c03p01.dat,1
4744p05.dat,1
3069bp0i.dat,0
63864p03.dat,0
168335a.dat,0
4100418b.dat,0
2586p4h.dat,0
4502a.dat,0
973pd13.dat,0
6075.dat,1
t1067.dat,0
3626bpw2.dat,1
44342p02.dat,1
32293.dat,0
2340d03.dat,1
4141698a.dat,0
3008ph0.dat,1
40359a.dat,0
6299663c.dat,0
3678p01.dat,1
4858p1k.dat,1
73200p71.dat,0
u9600.dat,0
3228a.dat,0
92198p17.dat,1
3005ptw.dat,1
u9166.dat,0
45755.dat,0
3005pwl.dat,1
3005pt6.dat,1
41533.dat,1
3678a.dat,1
3623p05.dat,1
2549.dat,1
50990b.dat,1
3001pk0.dat,1
47156.dat,0
92198p03.dat,1
87414.dat,0
93273d02.dat,0
973pdg4.dat,0
2528ap32.dat,0
3005pvh.dat,1
98138ps1.dat,0
30278c01.dat,1
62498.dat,0
32523p02.dat,0
973pd1e.dat,0
4629791a.dat,0
98252.dat,0
72853.dat,0
30529c01.dat,1
11476.dat,1
3131.dat,1
466d.dat,0
5540.dat,0
4744p0c.dat,1
3817phb.dat,0
61191.dat,1
3048b.dat,0
30363ps2.dat,1
92252p01c01.dat,0
3855a.dat,0
30137.dat,1
60700.dat,0
18863.dat,0
3069bps9.dat,0
6309p0b.dat,0
2978.dat,0
64566.dat,1
55963.dat,0
98138p07.dat,0
579p01.dat,1
41767d01.dat,1
3626bp4b.dat,1
98138p0v.dat,0
7930c01.dat,0
4109602.dat,1
3626bpb3.dat,1
50990bp00.dat,1
74013.dat,1
3010d0d.dat,1
4613906e.dat,0
4620856f.dat,0
3846p4t.dat,0
3846p45.dat,0
4620857b.dat,0
u9142p03.dat,0
85940.dat,0
6636p0e.dat,0
76610.dat,0
30645.dat,1
74981a.dat,0
69730.dat,0
56823k03.dat,0
3005-l.dat,1
32052.dat,0
4613907a.dat,0
64572.dat,1
98138p13.dat,0
90395.dat,0
98138p2i.dat,0
u9180c01.dat,1
729.dat,1
98138p1r.dat,0
3245cpz4.dat,1
92582.dat,1
59195.dat,1
6258203b.dat,0
3626cpcob.dat,1
2572d03.dat,1
4739a.dat,0
98138p0a.dat,0
u9117p02.dat,0
003667a.dat,0
44852.dat,0
3626bp44.dat,1
6337749a.dat,0
64835p02.dat,0
6309p0u.dat,0
31215.dat,0
3482.dat,0
2944.dat,0
6309p04.dat,0
92241p17c01.dat,0
87079pt1.dat,0
3846p4c.dat,0
3443a.dat,0
170882a.dat,0
3010d02.dat,1
4867p10.dat,1
88294.dat,0
243101.dat,0
64228.dat,1
27191c01.dat,1
6636p03.dat,0
6296256g.dat,0
3496.dat,0
6196575h.dat,0
2950.dat,0
6309p10.dat,0
4111899j.dat,0
47397.dat,1
98138p1e.dat,0
4106981a.dat,0
3245cpzb.dat,1
715.dat,1
3626bp50.dat,1
3626bp8a.dat,1
92715c01.dat,1
851b.dat,0
44675.dat,0
3626cpcbe.dat,1
67644p03.dat,0
59142.dat,0
3068bp36.dat,0
3068bp0l.dat,0
2454bd04.dat,1
26073p05.dat,0
003238n.dat,0
4474.dat,0
48729.dat,0
87079pxd.dat,0
11245p01.dat,0
40375.dat,0
66857p01.dat,0
32085.dat,1
22296.dat,0
43743-f1.dat,1
4162510a.dat,0
24309dy2.dat,0
22385p060.dat,0
93606p03.dat,0
3068bp22.dat,0
191766.dat,0
004511b.dat,0
168315c.dat,0
67906.dat,0
47392p01.dat,0
4460.dat,1
3821p09.dat,1
10178p05.dat,0
85983.dat,1
3068bpg9.dat,0
2775c03.dat,0
932.dat,0
44661.dat,0
6142617sc01.dat,0
2383c01p03.dat,1
3039p04.dat,1
3068bpfk.dat,0
3039p0u.dat,1
6179ps5.dat,1
2415c01.dat,1
4220b.dat,0
3626bp87.dat,1
6142622k.dat,0
6539.dat,0
650c.dat,0
u9364.dat,0
98722.dat,1
u9402.dat,0
15406.dat,0
14718.dat,1
43898.dat,1
22385p048.dat,0
2039.dat,1
71194.dat,0
87079px2.dat,0
511c01.dat,1
4620859i.dat,0
4448.dat,0
4150p01.dat,0
47432.dat,1
u9416.dat,0
4613908n.dat,0
81267.dat,0
u9370.dat,1
87616.dat,1
3455.dat,1
3039p10.dat,1
4150p03.dat,0
87079px0.dat,0
4620859k.dat,0
3068bp08.dat,0
3350p08.dat,0
53451.dat,0
25975p02.dat,0
u9366.dat,0
15362.dat,0
918.dat,0
650a.dat,1
6142622i.dat,0
32905.dat,0
3626bp85.dat,1
3068bpfi.dat,0
18646.dat,1
2985.dat,0
11025p01.dat,0
3443.dat,0
2383c01p01.dat,1
3039p06.dat,1
60931.dat,0
004589b.dat,0
28949.dat,0
2991.dat,1
3039p12.dat,1
3960pb4.dat,1
u9372.dat,1
u589p02.dat,0
87614.dat,1
6249.dat,1
u9414.dat,0
62840.dat,0
4613908l.dat,0
63586.dat,0
u595p02c02.dat,0
71182.dat,0
3068b.dat,0
41041.dat,0
6009254ac01.dat,0
24633p01.dat,0
4162510c.dat,0
6261.dat,1
43743-f3.dat,1
32087.dat,1
66857p03.dat,0
40377.dat,0
4476.dat,1
003238l.dat,0
87079pxf.dat,0
3087b.dat,1
3068bp0n.dat,0
3068bp34.dat,0
2761.dat,0
67644p01.dat,0
30152ap02.dat,0
27328p01k02.dat,0
u454.dat,0
924.dat,0
3626bp8c.dat,1
95343c01.dat,0
3038d01.dat,1
2775c01.dat,0
59154.dat,0
2775.dat,0
4304.dat,1
10178p07.dat,0
87079pz8.dat,0
3068bp20.dat,0
93606p01.dat,0
168315a.dat,0
191764.dat,0
22385p062.dat,0
88296.dat,1
73742.dat,1
98085.dat,1
92241p0gc01.dat,0
32078.dat,0
4867p12.dat,1
170882c.dat,0
6142622mc01.dat,0
67737.dat,1
87079pt3.dat,0
4489.dat,0
6309p06.dat,0
3480.dat,0
39893.dat,1
30109.dat,0
6309p0w.dat,0
6637e.dat,1
6337749c.dat,0
4345bp03.dat,1
3626bp46.dat,1
003667c.dat,0
919c01.dat,1
98138p0c.dat,0
6234010b.dat,0
98138p1g.dat,0
2952.dat,0
6196575j.dat,0
004585a.dat,0
4111899h.dat,0
6309p12.dat,0
6296256e.dat,0
38541.dat,0
48918.dat,0
6636p01.dat,0
21019pd92.dat,0
645cc01.dat,1
3005-y.dat,1
3846p47.dat,0
817c04.dat,1
21019bpd87.dat,0
32533p677.dat,0
4866d01.dat,1
4620856d.dat,0
4613906g.dat,0
33037c01.dat,1
74011.dat,1
3010d0f.dat,1
96094.dat,0
163555b.dat,0
3626bpb1.dat,1
4109600.dat,1
73200pu1.dat,0
98138p0t.dat,0
98138p05.dat,0
u9399.dat,0
85984d0i.dat,0
30135.dat,0
30363ps0.dat,1
2572d01.dat,1
30121.dat,0
22969ac02.dat,0
92580.dat,1
4182dt0.dat,1
3245cpz6.dat,1
98138p1p.dat,0
64570.dat,1
90397.dat,1
98138p2k.dat,0
98138p11.dat,0
3005-n.dat,1
56823k01.dat,0
30647.dat,0
6636p0g.dat,0
32533p663.dat,0
u9142p01.dat,0
94318.dat,0
3641.dat,0
10202px0.dat,0
3899.dat,0
41531.dat,0
3005pt4.dat,1
65487.dat,0
u9151p01c02.dat,0
3005ptu.dat,1
64799.dat,1
u9164.dat,0
92198p15.dat,1
3228c.dat,0
98100p01.dat,1
15606.dat,0
6069ps2.dat,1
81715.dat,0
4890.dat,0
6299663a.dat,0
3049d.dat,0
46538.dat,0
3069bp19.dat,0
41889c02.dat,0
2340d01.dat,1
3127.dat,1
168335t.dat,0
59826ac01.dat,0
t1059.dat,0
98138ps3.dat,0
55236.dat,0
73200p6v.dat,0
2528ap30.dat,0
22900.dat,0
2654bp02.dat,0
u9170.dat,1
92198p01.dat,1
47154.dat,0
48267.dat,0
18450.dat,0
76389.dat,0
6148328bcc01.dat,0
3005ptb.dat,1
u9158.dat,1
3349p01.dat,0
4542422b.dat,0
6318649bc01.dat,0
4211550.dat,0
92755.dat,0
13760c02.dat,1
2563.dat,1
30492.dat,1
2205.dat,0
85976c02.dat,1
3069bp25.dat,0
54100.dat,0
004751a.dat,0
t1071.dat,0
6063.dat,1
298.dat,0
32291.dat,0
4615865h.dat,0
4162pt4.dat,0
4345b.dat,1
3626bpw0.dat,1
t1065.dat,0
90630.dat,0
973pd11.dat,0
4502c.dat,0
2586p4j.dat,0
3817bpq1.dat,0
168335c.dat,0
63864p01.dat,0
10756.dat,1
6283148y.dat,0
4744p07.dat,1
20695.dat,0
3069bp0k.dat,0
14718px2.dat,1
28981c02.dat,0
4106.dat,0
2577.dat,1
35298.dat,0
6279911k.dat,0
54672.dat,1
3009d0o.dat,1
3069bph1.dat,0
92252p01.dat,0
3037ps5.dat,1
21560.dat,0
32021p01c02.dat,1
u9007p05.dat,0
3001p0d.dat,1
20460bpckc.dat,0
3149ec01.dat,1
267.dat,0
98287.dat,1
30191k02.dat,0
6088.dat,1
273.dat,1
3437pe2.dat,0
4179873.dat,1
6246c.dat,0
72892.dat,0
185c01d02.dat,1
3044c.dat,0
37316.dat,0
4150psc.dat,0
2588.dat,0
31001.dat,0
50747ps0.dat,0
u9107p05.dat,0
20461bpckc.dat,0
6936.dat,0
3960pv1.dat,1
23405.dat,1
4650852i.dat,0
30337.dat,0
28578.dat,0
28925c05.dat,1
10p08.dat,1
4100340.dat,1
3009d09.dat,1
49295p01.dat,0
25269p04.dat,0
32246.dat,0
64000.dat,0
6285381cc01.dat,0
3001p02.dat,1
3626bpc94.dat,1
685p02.dat,0
6179p01.dat,1
3678ad25.dat,1
47326p01.dat,0
92198p02c01.dat,1
6021257a.dat,0
90195.dat,1
2903c01.dat,0
163345c.dat,0
33cc01.dat,1
32534.dat,0
4193528.dat,1
529.dat,0
54869.dat,1
15068dy7.dat,0
14295.dat,0
607p01.dat,1
4150ps5.dat,0
30323.dat,0
48298.dat,1
4201018bc01.dat,0
61795.dat,0
6177949fc01.dat,0
3815bp42.dat,0
10351p01.dat,0
11272.dat,0
87576.dat,1
u9010.dat,0
776p15.dat,0
64835.dat,0
4296207g.dat,0
190245b.dat,0
3815bpa9.dat,0
14769pt1.dat,0
676p01.dat,0
30261p03.dat,0
14769ptp.dat,0
11202p02.dat,0
20905.dat,0
4728.dat,1
25452c01.dat,0
3183b.dat,1
66788.dat,0
3009ptb.dat,1
4180c01.dat,1
2359.dat,1
3596p02.dat,0
6142617p.dat,0
u9004.dat,1
6148328e.dat,0
776p01.dat,0
30114c01.dat,0
10178.dat,0
4215ap07.dat,1
40574c01.dat,1
004462b.dat,0
54712.dat,0
47380p03.dat,0
459923.dat,1
3037d50.dat,1
75904.dat,0
13459.dat,1
99774.dat,1
88323c03.dat,0
70501b.dat,0
60593c01.dat,1
2417.dat,1
25375k01.dat,1
3709.dat,1
14769ptg.dat,0
40001.dat,1
84725.dat,1
4700.dat,0
49743.dat,1
2371.dat,1
47222b.dat,0
37341e.dat,0
99012.dat,0
24593.dat,1
6148328boc01.dat,0
92747p02.dat,0
6117.dat,1
89201.dat,0
t1105.dat,0
80543.dat,1
18603c02p03.dat,1
42602.dat,0
9230.dat,1
11203d05.dat,1
t1111.dat,0
004747a.dat,0
3815bpc1.dat,0
4714.dat,1
30367cps8.dat,1
98568p02.dat,0
3009pt4.dat,1
4215ap0a.dat,1
30294.dat,1
2403.dat,0
18836p42.dat,0
4072.dat,0
285c01.dat,1
6255869o.dat,0
6148328r.dat,0
168135f.dat,0
u9038.dat,1
6142617g.dat,0
9556.dat,0
3004ph2.dat,1
3003p0a.dat,1
3899p09.dat,0
3245b.dat,1
41486.dat,0
40940.dat,0
30213d01.dat,0
14769px2.dat,0
102285.dat,1
3816cpx3.dat,0
s2.dat,0
973pr6.dat,0
25672.dat,0
92250p04.dat,0
313.dat,0
37178k01.dat,0
4066bp1f.dat,0
u9145c01.dat,0
3004p0h.dat,1
973ps2.dat,0
11477dy9.dat,0
71645p02.dat,0
307.dat,1
87079dq0.dat,0
2454b.dat,1
973pss.dat,0
4066bp0b.dat,0
3475a.dat,1
u9370c02.dat,1
15068p0k.dat,0
20033c01.dat,1
64452p02.dat,1
67095ps1.dat,0
55707e.dat,0
6148328ae.dat,0
u9102p09.dat,0
28424.dat,0
38628p01.dat,0
71551.dat,0
10908p03.dat,0
826ap03.dat,1
3005-6b.dat,1
6009194d.dat,0
461.dat,1
73200bpw3.dat,0
77108.dat,0
60474.dat,1
20460bp04.dat,0
3024ptc3.dat,1
6148328aqc01.dat,0
u9150p01.dat,0
96484.dat,0
3003p07.dat,1
449.dat,0
25128.dat,1
3351ap15.dat,0
6160c01.dat,1
4066bp1q.dat,0
65414c01.dat,0
34743.dat,0
4066bp10.dat,0
13786p01.dat,0
3817cpb8.dat,0
27059.dat,0
47975.dat,1
553ps1.dat,1
19859p09.dat,0
4211395.dat,1
95827.dat,0
90787.dat,1
42819.dat,1
11477dyo.dat,0
821410b.dat,0
12895p03.dat,0
4066bp0u.dat,0
30173b.dat,0
53914.dat,1
4066bp04.dat,0
4174735e.dat,0
96490.dat,0
3003p13.dat,1
3351ap01.dat,0
4179107e.dat,0
6148328ar.dat,0
31149.dat,0
3817cp6v.dat,0
11299.dat,0
95199.dat,0
6148328bi.dat,0
10187.dat,0
3070bpe5.dat,0
3251.dat,0
4544258k.dat,0
3626cpsq.dat,1
15570.dat,1
3626cps0.dat,1
973pf3.dat,0
973p0b.dat,0
973p38.dat,0
3298p76.dat,1
2384p04.dat,0
u9212.dat,0
85543-f4.dat,0
21019bpx3.dat,0
6567c02.dat,1
6237277e.dat,0
4258.dat,0
2629.dat,1
3816p89.dat,0
47222.dat,0
866c04.dat,1
5152.dat,1
50986.dat,0
3816cp89.dat,0
646a.dat,1
38.dat,0
6221655ai.dat,0
973p1f.dat,0
u9206.dat,1
878.dat,0
3134d01.dat,1
43722.dat,1
76110p02.dat,0
192385b.dat,0
53531.dat,0
73839.dat,0
973pg7.dat,0
004655a.dat,0
14769pm3.dat,0
3816cpm2.dat,0
35252p01.dat,0
65130k03.dat,0
3816pm2.dat,0
46882.dat,0
54276.dat,1
u9548.dat,1
3626cpsf.dat,1
22385p102.dat,0
3070bp0h.dat,0
2680b.dat,1
3622p53.dat,1
3664p06.dat,0
10352.dat,0
6159a.dat,1
4568123f.dat,0
191815b.dat,0
24201d01.dat,1
30082.dat,0
688.dat,0
87990.dat,0
66855p06.dat,1
3815pq1.dat,0
23798.dat,0
973p3n.dat,0
10.dat,1
73200bpbd.dat,0
973p04.dat,0
195505b.dat,0
87748.dat,0
4121723b.dat,0
850.dat,0
4116683.dat,0
28424p02.dat,0
68488c01.dat,0
973p2j.dat,0
844.dat,0
973p1q.dat,0
3070bp1l.dat,0
122c04.dat,1
2431dm4.dat,0
6005745b.dat,0
194175e.dat,0
94720.dat,0
11778p01.dat,0
973pga.dat,0
22385p116.dat,0
6285381d.dat,0
2686c02.dat,0
33212.dat,0
165395cc01.dat,0
111.dat,0
4629677d.dat,0
3817cpy2.dat,0
3857p02.dat,1
61521c01.dat,1
50951.dat,0
4492p02.dat,0
2832.dat,0
54696p01c01.dat,0
747p09.dat,0
193445bc01.dat,0
005048b.dat,0
43093.dat,0
24008.dat,1
92247p08.dat,0
193445c.dat,0
75535.dat,0
4211815.dat,0
20461bp0g.dat,0
30069.dat,1
67131.dat,1
2826.dat,1
6186799c.dat,0
4106329b.dat,0
820673h.dat,0
72046p02.dat,0
92240p01.dat,1
105.dat,0
004659b.dat,0
165395c.dat,0
87775pk4.dat,0
32ac01.dat,1
49661p01.dat,0
3245bp07.dat,1
65068.dat,1
72514.dat,0
815c01.dat,0
21833-f2.dat,0
85959p03.dat,0
30124b.dat,0
3010pzw.dat,1
3816cp62.dat,0
30041.dat,1
6221655q.dat,0
3010pz6.dat,1
92198p10c01.dat,1
997c02.dat,1
20461bp01.dat,0
30055.dat,1
3137a.dat,1
887.dat,0
14661-f2.dat,0
6142622ac01.dat,0
23997.dat,0
41879ap04.dat,1
973ph8.dat,0
6259665g.dat,0
32124.dat,1
80796.dat,1
4345ad01.dat,1
76766.dat,1
64779p01.dat,1
820670d.dat,0
47373-f4.dat,0
23996.dat,1
886.dat,1
37366pdg9.dat,0
20461bp00.dat,0
820670e.dat,0
71396p01c01.dat,0
87566p02.dat,0
30259ad02.dat,0
328a.dat,0
821430a.dat,0
32125.dat,1
62712.dat,1
6259665f.dat,0
10b.dat,1
138.dat,0
973ph9.dat,0
76382pxz.dat,0
30361ps4.dat,0
u588p01c01.dat,0
93595p01.dat,0
3245bp06.dat,1
820671a.dat,0
2651c01.dat,0
30380p01.dat,0
41861.dat,0
3816p63.dat,0
6221655p.dat,0
3010pz7.dat,1
3816cp63.dat,0
30259p06.dat,0
3010pzv.dat,1
32004bc01.dat,0
85959p02.dat,0
892.dat,0
3680c01.dat,1
6186799b.dat,0
30068.dat,1
4865p02.dat,0
50944.dat,0
4211814.dat,1
71752.dat,1
51482.dat,1
2944c01.dat,0
193445b.dat,0
37365p02.dat,0
30258d01.dat,0
43086.dat,1
99249c01.dat,0
165395b.dat,0
33207.dat,0
104.dat,0
2340p90.dat,1
004659c.dat,0
2474a.dat,0
80973.dat,1
820673i.dat,0
27266.dat,0
44567b.dat,1
57781.dat,0
3817cpy3.dat,0
47592.dat,0
4629677e.dat,0
740p01.dat,0
73200bp8a.dat,0
110.dat,0
33213.dat,1
6285381e.dat,0
